mmsi,imo,ship_name,country,operator,build_year,ship_type,deadweight,source,hit_ofac,hit_un,hit_eu,hit_uk,sanction_detail,sanction_sources,risk_level,flag_score_x,paris_list_x,tokyo_list_x,paris_risk_x,flag_detail_x,final_risk,flag_score_y,paris_list_y,tokyo_list_y,paris_risk_y,flag_detail_y
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Unknown,Unknown,,未知船旗,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Unknown,Unknown,,未知船旗
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
0,9255880.0,Phenix VI,Unknown,Undisclosed,2002.0,AFRAMAX TNKR,0000-00-00,archive,True,False,False,False,[OFAC] SDGT,1,低风险,0,Not Listed,Not Listed,,未列入,中风险,0,Not Listed,Not Listed,,未列入
